"","code","month_year","employment","province"
"2846",19,2012-02-01,10544,"Zamora Chinchipe"
"2847",19,2012-03-01,10998,"Zamora Chinchipe"
"2848",19,2012-04-01,11259,"Zamora Chinchipe"
"2849",19,2012-05-01,11267,"Zamora Chinchipe"
"2850",19,2012-06-01,11389,"Zamora Chinchipe"
"2851",19,2012-07-01,11318,"Zamora Chinchipe"
"2852",19,2012-08-01,11379,"Zamora Chinchipe"
"2853",19,2012-09-01,11431,"Zamora Chinchipe"
"2854",19,2012-10-01,11534,"Zamora Chinchipe"
"2855",19,2012-11-01,11663,"Zamora Chinchipe"
"2856",19,2012-12-01,11636,"Zamora Chinchipe"
"2857",19,2013-01-01,11024,"Zamora Chinchipe"
"2858",19,2013-02-01,11246,"Zamora Chinchipe"
"2859",19,2013-03-01,11355,"Zamora Chinchipe"
"2860",19,2013-04-01,11339,"Zamora Chinchipe"
"2861",19,2013-05-01,11338,"Zamora Chinchipe"
"2862",19,2013-06-01,11521,"Zamora Chinchipe"
"2863",19,2013-07-01,11508,"Zamora Chinchipe"
"2864",19,2013-08-01,11472,"Zamora Chinchipe"
"2865",19,2013-09-01,11454,"Zamora Chinchipe"
"2866",19,2013-10-01,11723,"Zamora Chinchipe"
"2867",19,2013-11-01,11915,"Zamora Chinchipe"
"2868",19,2013-12-01,11726,"Zamora Chinchipe"
"2869",19,2014-01-01,11857,"Zamora Chinchipe"
"2870",19,2014-02-01,12201,"Zamora Chinchipe"
"2871",19,2014-03-01,12283,"Zamora Chinchipe"
"2872",19,2014-04-01,11895,"Zamora Chinchipe"
"2873",19,2014-05-01,11900,"Zamora Chinchipe"
"2874",19,2014-06-01,11905,"Zamora Chinchipe"
"2875",19,2014-07-01,11723,"Zamora Chinchipe"
"2876",19,2014-08-01,11701,"Zamora Chinchipe"
"2877",19,2014-09-01,11885,"Zamora Chinchipe"
"2878",19,2014-10-01,12057,"Zamora Chinchipe"
"2879",19,2014-11-01,12139,"Zamora Chinchipe"
"2880",19,2014-12-01,11978,"Zamora Chinchipe"
"2881",19,2015-01-01,11772,"Zamora Chinchipe"
"2882",19,2015-02-01,11942,"Zamora Chinchipe"
"2883",19,2015-03-01,12114,"Zamora Chinchipe"
"2884",19,2015-04-01,12126,"Zamora Chinchipe"
"2885",19,2015-05-01,12173,"Zamora Chinchipe"
"2886",19,2015-06-01,12332,"Zamora Chinchipe"
"2887",19,2015-07-01,12526,"Zamora Chinchipe"
"2888",19,2015-08-01,12395,"Zamora Chinchipe"
"2889",19,2015-09-01,12376,"Zamora Chinchipe"
"2890",19,2015-10-01,12278,"Zamora Chinchipe"
"2891",19,2015-11-01,12263,"Zamora Chinchipe"
"2892",19,2015-12-01,12201,"Zamora Chinchipe"
"2893",19,2016-01-01,11984,"Zamora Chinchipe"
"2894",19,2016-02-01,12033,"Zamora Chinchipe"
"2895",19,2016-03-01,12016,"Zamora Chinchipe"
"2896",19,2016-04-01,12022,"Zamora Chinchipe"
"2897",19,2016-05-01,12065,"Zamora Chinchipe"
"2898",19,2016-06-01,12059,"Zamora Chinchipe"
"2899",19,2016-07-01,12184,"Zamora Chinchipe"
"2900",19,2016-08-01,12156,"Zamora Chinchipe"
"2901",19,2016-09-01,12135,"Zamora Chinchipe"
"2902",19,2016-10-01,12389,"Zamora Chinchipe"
"2903",19,2016-11-01,12285,"Zamora Chinchipe"
"2904",19,2016-12-01,12175,"Zamora Chinchipe"
"2905",19,2017-01-01,11863,"Zamora Chinchipe"
"2906",19,2017-02-01,11992,"Zamora Chinchipe"
"2907",19,2017-03-01,12321,"Zamora Chinchipe"
"2908",19,2017-04-01,12367,"Zamora Chinchipe"
"2909",19,2017-05-01,12565,"Zamora Chinchipe"
"2910",19,2017-06-01,12711,"Zamora Chinchipe"
"2911",19,2017-07-01,12970,"Zamora Chinchipe"
"2912",19,2017-08-01,13242,"Zamora Chinchipe"
"2913",19,2017-09-01,13382,"Zamora Chinchipe"
"2914",19,2017-10-01,13660,"Zamora Chinchipe"
"2915",19,2017-11-01,13997,"Zamora Chinchipe"
"2916",19,2017-12-01,14043,"Zamora Chinchipe"
"2917",19,2018-01-01,14927,"Zamora Chinchipe"
"2918",19,2018-02-01,15057,"Zamora Chinchipe"
"2919",19,2018-03-01,15230,"Zamora Chinchipe"
"2920",19,2018-04-01,15327,"Zamora Chinchipe"
"2921",19,2018-05-01,15397,"Zamora Chinchipe"
"2922",19,2018-06-01,15339,"Zamora Chinchipe"
"2923",19,2018-07-01,15509,"Zamora Chinchipe"
"2924",19,2018-08-01,15674,"Zamora Chinchipe"
"2925",19,2018-09-01,15668,"Zamora Chinchipe"
"2926",19,2018-10-01,15963,"Zamora Chinchipe"
"2927",19,2018-11-01,16176,"Zamora Chinchipe"
"2928",19,2018-12-01,16291,"Zamora Chinchipe"
"2929",19,2019-01-01,16315,"Zamora Chinchipe"
"2930",19,2019-02-01,16823,"Zamora Chinchipe"
"2931",19,2019-03-01,17569,"Zamora Chinchipe"
"2932",19,2019-04-01,17734,"Zamora Chinchipe"
"2933",19,2019-05-01,17972,"Zamora Chinchipe"
"2934",19,2019-06-01,17240,"Zamora Chinchipe"
"2935",19,2019-07-01,17245,"Zamora Chinchipe"
"2936",19,2019-08-01,17257,"Zamora Chinchipe"
"2937",19,2019-09-01,17511,"Zamora Chinchipe"
"2938",19,2019-10-01,17337,"Zamora Chinchipe"
"2939",19,2019-11-01,17104,"Zamora Chinchipe"
"2940",19,2019-12-01,17140,"Zamora Chinchipe"
"2941",19,2020-01-01,16581,"Zamora Chinchipe"
"2942",19,2020-02-01,16670,"Zamora Chinchipe"
"2943",19,2020-03-01,16495,"Zamora Chinchipe"
"2944",19,2020-04-01,15514,"Zamora Chinchipe"
"2945",19,2020-05-01,14994,"Zamora Chinchipe"
"2946",19,2020-06-01,14911,"Zamora Chinchipe"
"2947",19,2020-07-01,14779,"Zamora Chinchipe"
"2948",19,2020-08-01,15076,"Zamora Chinchipe"
"2949",19,2020-09-01,15133,"Zamora Chinchipe"
"2950",19,2020-10-01,15401,"Zamora Chinchipe"
"2951",19,2020-11-01,15654,"Zamora Chinchipe"
"2952",19,2020-12-01,15482,"Zamora Chinchipe"
"2953",19,2021-01-01,15163,"Zamora Chinchipe"
"2954",19,2021-02-01,15492,"Zamora Chinchipe"
"2955",19,2021-03-01,15629,"Zamora Chinchipe"
"2956",19,2021-04-01,15603,"Zamora Chinchipe"
"2957",19,2021-05-01,15550,"Zamora Chinchipe"
"2958",19,2021-06-01,15679,"Zamora Chinchipe"
"2959",19,2021-07-01,15839,"Zamora Chinchipe"
"2960",19,2021-08-01,16020,"Zamora Chinchipe"
"2961",19,2021-09-01,16154,"Zamora Chinchipe"
"2962",19,2021-10-01,16073,"Zamora Chinchipe"
"2963",19,2021-11-01,15942,"Zamora Chinchipe"
"2964",19,2021-12-01,15809,"Zamora Chinchipe"
"2965",20,2009-01-01,4021,"Galápagos"
"2966",20,2009-02-01,4042,"Galápagos"
"2967",20,2009-03-01,4140,"Galápagos"
"2968",20,2009-04-01,4239,"Galápagos"
"2969",20,2009-05-01,4248,"Galápagos"
"2970",20,2009-06-01,4280,"Galápagos"
"2971",20,2009-07-01,4271,"Galápagos"
"2972",20,2009-08-01,4224,"Galápagos"
"2973",20,2009-09-01,4246,"Galápagos"
"2974",20,2009-10-01,4332,"Galápagos"
"2975",20,2009-11-01,4409,"Galápagos"
"2976",20,2009-12-01,4437,"Galápagos"
"2977",20,2010-01-01,4444,"Galápagos"
"2978",20,2010-02-01,4481,"Galápagos"
"2979",20,2010-03-01,4554,"Galápagos"
"2980",20,2010-04-01,4603,"Galápagos"
"2981",20,2010-05-01,4583,"Galápagos"
"2982",20,2010-06-01,4673,"Galápagos"
"2983",20,2010-07-01,4719,"Galápagos"
"2984",20,2010-08-01,4814,"Galápagos"
"2985",20,2010-09-01,4918,"Galápagos"
"2986",20,2010-10-01,4984,"Galápagos"
"2987",20,2010-11-01,5097,"Galápagos"
"2988",20,2010-12-01,5171,"Galápagos"
"2989",20,2011-01-01,5130,"Galápagos"
"2990",20,2011-02-01,5137,"Galápagos"
"2991",20,2011-03-01,5248,"Galápagos"
"2992",20,2011-04-01,5354,"Galápagos"
"2993",20,2011-05-01,5535,"Galápagos"
"2994",20,2011-06-01,5681,"Galápagos"
"2995",20,2011-07-01,5693,"Galápagos"
"2996",20,2011-08-01,5784,"Galápagos"
"2997",20,2011-09-01,5888,"Galápagos"
"2998",20,2011-10-01,6018,"Galápagos"
"2999",20,2011-11-01,6095,"Galápagos"
"3000",20,2011-12-01,6141,"Galápagos"
"3001",20,2012-01-01,6143,"Galápagos"
"3002",20,2012-02-01,6061,"Galápagos"
"3003",20,2012-03-01,6193,"Galápagos"
"3004",20,2012-04-01,6267,"Galápagos"
"3005",20,2012-05-01,6374,"Galápagos"
"3006",20,2012-06-01,6379,"Galápagos"
"3007",20,2012-07-01,6420,"Galápagos"
"3008",20,2012-08-01,6448,"Galápagos"
"3009",20,2012-09-01,6462,"Galápagos"
"3010",20,2012-10-01,6608,"Galápagos"
"3011",20,2012-11-01,6686,"Galápagos"
"3012",20,2012-12-01,6699,"Galápagos"
"3013",20,2013-01-01,6678,"Galápagos"
"3014",20,2013-02-01,6722,"Galápagos"
"3015",20,2013-03-01,6747,"Galápagos"
"3016",20,2013-04-01,6751,"Galápagos"
"3017",20,2013-05-01,6776,"Galápagos"
"3018",20,2013-06-01,6771,"Galápagos"
"3019",20,2013-07-01,6835,"Galápagos"
"3020",20,2013-08-01,6816,"Galápagos"
"3021",20,2013-09-01,6773,"Galápagos"
"3022",20,2013-10-01,6948,"Galápagos"
"3023",20,2013-11-01,7024,"Galápagos"
"3024",20,2013-12-01,7015,"Galápagos"
"3025",20,2014-01-01,6964,"Galápagos"
"3026",20,2014-02-01,6992,"Galápagos"
"3027",20,2014-03-01,7116,"Galápagos"
"3028",20,2014-04-01,7106,"Galápagos"
"3029",20,2014-05-01,7088,"Galápagos"
"3030",20,2014-06-01,7140,"Galápagos"
"3031",20,2014-07-01,7352,"Galápagos"
"3032",20,2014-08-01,7408,"Galápagos"
"3033",20,2014-09-01,7491,"Galápagos"
"3034",20,2014-10-01,7724,"Galápagos"
"3035",20,2014-11-01,7766,"Galápagos"
"3036",20,2014-12-01,7796,"Galápagos"
"3037",20,2015-01-01,7708,"Galápagos"
"3038",20,2015-02-01,7736,"Galápagos"
"3039",20,2015-03-01,7868,"Galápagos"
"3040",20,2015-04-01,7897,"Galápagos"
"3041",20,2015-05-01,7902,"Galápagos"
"3042",20,2015-06-01,7915,"Galápagos"
"3043",20,2015-07-01,7944,"Galápagos"
"3044",20,2015-08-01,7911,"Galápagos"
"3045",20,2015-09-01,7950,"Galápagos"
"3046",20,2015-10-01,7994,"Galápagos"
"3047",20,2015-11-01,8057,"Galápagos"
"3048",20,2015-12-01,8036,"Galápagos"
"3049",20,2016-01-01,7923,"Galápagos"
"3050",20,2016-02-01,7926,"Galápagos"
"3051",20,2016-03-01,7912,"Galápagos"
"3052",20,2016-04-01,7870,"Galápagos"
"3053",20,2016-05-01,7837,"Galápagos"
"3054",20,2016-06-01,7871,"Galápagos"
"3055",20,2016-07-01,7850,"Galápagos"
"3056",20,2016-08-01,7866,"Galápagos"
"3057",20,2016-09-01,7858,"Galápagos"
"3058",20,2016-10-01,7895,"Galápagos"
"3059",20,2016-11-01,7892,"Galápagos"
"3060",20,2016-12-01,7931,"Galápagos"
"3061",20,2017-01-01,7959,"Galápagos"
"3062",20,2017-02-01,7998,"Galápagos"
"3063",20,2017-03-01,8092,"Galápagos"
"3064",20,2017-04-01,8069,"Galápagos"
"3065",20,2017-05-01,8116,"Galápagos"
"3066",20,2017-06-01,8135,"Galápagos"
"3067",20,2017-07-01,8167,"Galápagos"
"3068",20,2017-08-01,8225,"Galápagos"
"3069",20,2017-09-01,8262,"Galápagos"
"3070",20,2017-10-01,8337,"Galápagos"
"3071",20,2017-11-01,8375,"Galápagos"
"3072",20,2017-12-01,8418,"Galápagos"
"3073",20,2018-01-01,8458,"Galápagos"
"3074",20,2018-02-01,8465,"Galápagos"
"3075",20,2018-03-01,8547,"Galápagos"
"3076",20,2018-04-01,8562,"Galápagos"
"3077",20,2018-05-01,8554,"Galápagos"
"3078",20,2018-06-01,8604,"Galápagos"
"3079",20,2018-07-01,8682,"Galápagos"
"3080",20,2018-08-01,8776,"Galápagos"
"3081",20,2018-09-01,8784,"Galápagos"
"3082",20,2018-10-01,8882,"Galápagos"
"3083",20,2018-11-01,8991,"Galápagos"
"3084",20,2018-12-01,9044,"Galápagos"
"3085",20,2019-01-01,9052,"Galápagos"
"3086",20,2019-02-01,9036,"Galápagos"
"3087",20,2019-03-01,9069,"Galápagos"
"3088",20,2019-04-01,9045,"Galápagos"
"3089",20,2019-05-01,9070,"Galápagos"
"3090",20,2019-06-01,8974,"Galápagos"
"3091",20,2019-07-01,9016,"Galápagos"
"3092",20,2019-08-01,9061,"Galápagos"
"3093",20,2019-09-01,9143,"Galápagos"
"3094",20,2019-10-01,9200,"Galápagos"
"3095",20,2019-11-01,9240,"Galápagos"
"3096",20,2019-12-01,9195,"Galápagos"
"3097",20,2020-01-01,9105,"Galápagos"
"3098",20,2020-02-01,9156,"Galápagos"
"3099",20,2020-03-01,9046,"Galápagos"
"3100",20,2020-04-01,8107,"Galápagos"
"3101",20,2020-05-01,7184,"Galápagos"
"3102",20,2020-06-01,6906,"Galápagos"
"3103",20,2020-07-01,6701,"Galápagos"
"3104",20,2020-08-01,6575,"Galápagos"
"3105",20,2020-09-01,6364,"Galápagos"
"3106",20,2020-10-01,6328,"Galápagos"
"3107",20,2020-11-01,6223,"Galápagos"
"3108",20,2020-12-01,6205,"Galápagos"
"3109",20,2021-01-01,6126,"Galápagos"
"3110",20,2021-02-01,6063,"Galápagos"
"3111",20,2021-03-01,6094,"Galápagos"
"3112",20,2021-04-01,6121,"Galápagos"
"3113",20,2021-05-01,6121,"Galápagos"
"3114",20,2021-06-01,6155,"Galápagos"
"3115",20,2021-07-01,6257,"Galápagos"
"3116",20,2021-08-01,6280,"Galápagos"
"3117",20,2021-09-01,6331,"Galápagos"
"3118",20,2021-10-01,6391,"Galápagos"
"3119",20,2021-11-01,6519,"Galápagos"
"3120",20,2021-12-01,6586,"Galápagos"
"3121",21,2009-01-01,8254,"Sucumbíos"
"3122",21,2009-02-01,8142,"Sucumbíos"
"3123",21,2009-03-01,8222,"Sucumbíos"
"3124",21,2009-04-01,8542,"Sucumbíos"
"3125",21,2009-05-01,8610,"Sucumbíos"
"3126",21,2009-06-01,8665,"Sucumbíos"
"3127",21,2009-07-01,8364,"Sucumbíos"
"3128",21,2009-08-01,8293,"Sucumbíos"
"3129",21,2009-09-01,8749,"Sucumbíos"
"3130",21,2009-10-01,9184,"Sucumbíos"
"3131",21,2009-11-01,9231,"Sucumbíos"
"3132",21,2009-12-01,9199,"Sucumbíos"
"3133",21,2010-01-01,9431,"Sucumbíos"
"3134",21,2010-02-01,9713,"Sucumbíos"
"3135",21,2010-03-01,10023,"Sucumbíos"
"3136",21,2010-04-01,10048,"Sucumbíos"
"3137",21,2010-05-01,10270,"Sucumbíos"
"3138",21,2010-06-01,10585,"Sucumbíos"
"3139",21,2010-07-01,10973,"Sucumbíos"
"3140",21,2010-08-01,11150,"Sucumbíos"
"3141",21,2010-09-01,11658,"Sucumbíos"
"3142",21,2010-10-01,11896,"Sucumbíos"
"3143",21,2010-11-01,12262,"Sucumbíos"
"3144",21,2010-12-01,12335,"Sucumbíos"
"3145",21,2011-01-01,12069,"Sucumbíos"
"3146",21,2011-02-01,12581,"Sucumbíos"
"3147",21,2011-03-01,12863,"Sucumbíos"
"3148",21,2011-04-01,13027,"Sucumbíos"
"3149",21,2011-05-01,13473,"Sucumbíos"
"3150",21,2011-06-01,13894,"Sucumbíos"
"3151",21,2011-07-01,14257,"Sucumbíos"
"3152",21,2011-08-01,14255,"Sucumbíos"
"3153",21,2011-09-01,14604,"Sucumbíos"
"3154",21,2011-10-01,14812,"Sucumbíos"
"3155",21,2011-11-01,15018,"Sucumbíos"
"3156",21,2011-12-01,14941,"Sucumbíos"
"3157",21,2012-01-01,14772,"Sucumbíos"
"3158",21,2012-02-01,14935,"Sucumbíos"
"3159",21,2012-03-01,15214,"Sucumbíos"
"3160",21,2012-04-01,15293,"Sucumbíos"
"3161",21,2012-05-01,15409,"Sucumbíos"
"3162",21,2012-06-01,15589,"Sucumbíos"
"3163",21,2012-07-01,15734,"Sucumbíos"
"3164",21,2012-08-01,15813,"Sucumbíos"
"3165",21,2012-09-01,15795,"Sucumbíos"
"3166",21,2012-10-01,16039,"Sucumbíos"
"3167",21,2012-11-01,16204,"Sucumbíos"
"3168",21,2012-12-01,16139,"Sucumbíos"
"3169",21,2013-01-01,16300,"Sucumbíos"
"3170",21,2013-02-01,16587,"Sucumbíos"
"3171",21,2013-03-01,16705,"Sucumbíos"
"3172",21,2013-04-01,17328,"Sucumbíos"
"3173",21,2013-05-01,17467,"Sucumbíos"
"3174",21,2013-06-01,17523,"Sucumbíos"
"3175",21,2013-07-01,17779,"Sucumbíos"
"3176",21,2013-08-01,17807,"Sucumbíos"
"3177",21,2013-09-01,17859,"Sucumbíos"
"3178",21,2013-10-01,18132,"Sucumbíos"
"3179",21,2013-11-01,18417,"Sucumbíos"
"3180",21,2013-12-01,18533,"Sucumbíos"
"3181",21,2014-01-01,18515,"Sucumbíos"
"3182",21,2014-02-01,19017,"Sucumbíos"
"3183",21,2014-03-01,19387,"Sucumbíos"
"3184",21,2014-04-01,19959,"Sucumbíos"
"3185",21,2014-05-01,20153,"Sucumbíos"
"3186",21,2014-06-01,19772,"Sucumbíos"
"3187",21,2014-07-01,19858,"Sucumbíos"
"3188",21,2014-08-01,19944,"Sucumbíos"
"3189",21,2014-09-01,20281,"Sucumbíos"
"3190",21,2014-10-01,20287,"Sucumbíos"
"3191",21,2014-11-01,20141,"Sucumbíos"
"3192",21,2014-12-01,19458,"Sucumbíos"
"3193",21,2015-01-01,19050,"Sucumbíos"
"3194",21,2015-02-01,18832,"Sucumbíos"
"3195",21,2015-03-01,18654,"Sucumbíos"
"3196",21,2015-04-01,18532,"Sucumbíos"
"3197",21,2015-05-01,18481,"Sucumbíos"
"3198",21,2015-06-01,18674,"Sucumbíos"
"3199",21,2015-07-01,18564,"Sucumbíos"
"3200",21,2015-08-01,18446,"Sucumbíos"
"3201",21,2015-09-01,18357,"Sucumbíos"
"3202",21,2015-10-01,18319,"Sucumbíos"
"3203",21,2015-11-01,17934,"Sucumbíos"
"3204",21,2015-12-01,17683,"Sucumbíos"
"3205",21,2016-01-01,17139,"Sucumbíos"
"3206",21,2016-02-01,16857,"Sucumbíos"
"3207",21,2016-03-01,16734,"Sucumbíos"
"3208",21,2016-04-01,16514,"Sucumbíos"
"3209",21,2016-05-01,16482,"Sucumbíos"
"3210",21,2016-06-01,16347,"Sucumbíos"
"3211",21,2016-07-01,16402,"Sucumbíos"
"3212",21,2016-08-01,16350,"Sucumbíos"
"3213",21,2016-09-01,16295,"Sucumbíos"
"3214",21,2016-10-01,16587,"Sucumbíos"
"3215",21,2016-11-01,16468,"Sucumbíos"
"3216",21,2016-12-01,16662,"Sucumbíos"
"3217",21,2017-01-01,16377,"Sucumbíos"
"3218",21,2017-02-01,16354,"Sucumbíos"
"3219",21,2017-03-01,16454,"Sucumbíos"
"3220",21,2017-04-01,16847,"Sucumbíos"
"3221",21,2017-05-01,17088,"Sucumbíos"
"3222",21,2017-06-01,16959,"Sucumbíos"
"3223",21,2017-07-01,17125,"Sucumbíos"
"3224",21,2017-08-01,17287,"Sucumbíos"
"3225",21,2017-09-01,17145,"Sucumbíos"
"3226",21,2017-10-01,17418,"Sucumbíos"
"3227",21,2017-11-01,17485,"Sucumbíos"
"3228",21,2017-12-01,17594,"Sucumbíos"
"3229",21,2018-01-01,17629,"Sucumbíos"
"3230",21,2018-02-01,17916,"Sucumbíos"
"3231",21,2018-03-01,17921,"Sucumbíos"
"3232",21,2018-04-01,17918,"Sucumbíos"
"3233",21,2018-05-01,18137,"Sucumbíos"
"3234",21,2018-06-01,18155,"Sucumbíos"
"3235",21,2018-07-01,18253,"Sucumbíos"
"3236",21,2018-08-01,18168,"Sucumbíos"
"3237",21,2018-09-01,18356,"Sucumbíos"
"3238",21,2018-10-01,18749,"Sucumbíos"
"3239",21,2018-11-01,19028,"Sucumbíos"
"3240",21,2018-12-01,18711,"Sucumbíos"
"3241",21,2019-01-01,18480,"Sucumbíos"
"3242",21,2019-02-01,18360,"Sucumbíos"
"3243",21,2019-03-01,18480,"Sucumbíos"
"3244",21,2019-04-01,18507,"Sucumbíos"
"3245",21,2019-05-01,18867,"Sucumbíos"
"3246",21,2019-06-01,18626,"Sucumbíos"
"3247",21,2019-07-01,18772,"Sucumbíos"
"3248",21,2019-08-01,18466,"Sucumbíos"
"3249",21,2019-09-01,18701,"Sucumbíos"
"3250",21,2019-10-01,18669,"Sucumbíos"
"3251",21,2019-11-01,18639,"Sucumbíos"
"3252",21,2019-12-01,18447,"Sucumbíos"
"3253",21,2020-01-01,18497,"Sucumbíos"
"3254",21,2020-02-01,18566,"Sucumbíos"
"3255",21,2020-03-01,18375,"Sucumbíos"
"3256",21,2020-04-01,17450,"Sucumbíos"
"3257",21,2020-05-01,17066,"Sucumbíos"
"3258",21,2020-06-01,17211,"Sucumbíos"
"3259",21,2020-07-01,17489,"Sucumbíos"
"3260",21,2020-08-01,17637,"Sucumbíos"
"3261",21,2020-09-01,17555,"Sucumbíos"
"3262",21,2020-10-01,17720,"Sucumbíos"
"3263",21,2020-11-01,17781,"Sucumbíos"
"3264",21,2020-12-01,17732,"Sucumbíos"
"3265",21,2021-01-01,17464,"Sucumbíos"
"3266",21,2021-02-01,17390,"Sucumbíos"
"3267",21,2021-03-01,17658,"Sucumbíos"
"3268",21,2021-04-01,17727,"Sucumbíos"
"3269",21,2021-05-01,17704,"Sucumbíos"
"3270",21,2021-06-01,17995,"Sucumbíos"
"3271",21,2021-07-01,18010,"Sucumbíos"
"3272",21,2021-08-01,18060,"Sucumbíos"
"3273",21,2021-09-01,18301,"Sucumbíos"
"3274",21,2021-10-01,18406,"Sucumbíos"
"3275",21,2021-11-01,18530,"Sucumbíos"
"3276",21,2021-12-01,18895,"Sucumbíos"
"3277",22,2009-01-01,6369,"Orellana"
"3278",22,2009-02-01,6625,"Orellana"
"3279",22,2009-03-01,6688,"Orellana"
"3280",22,2009-04-01,6794,"Orellana"
"3281",22,2009-05-01,6942,"Orellana"
"3282",22,2009-06-01,7032,"Orellana"
"3283",22,2009-07-01,6736,"Orellana"
"3284",22,2009-08-01,6542,"Orellana"
"3285",22,2009-09-01,7508,"Orellana"
"3286",22,2009-10-01,7954,"Orellana"
"3287",22,2009-11-01,8021,"Orellana"
"3288",22,2009-12-01,8022,"Orellana"
"3289",22,2010-01-01,7860,"Orellana"
"3290",22,2010-02-01,8089,"Orellana"
"3291",22,2010-03-01,8328,"Orellana"
"3292",22,2010-04-01,8494,"Orellana"
"3293",22,2010-05-01,8661,"Orellana"
"3294",22,2010-06-01,8741,"Orellana"
"3295",22,2010-07-01,8833,"Orellana"
"3296",22,2010-08-01,8985,"Orellana"
"3297",22,2010-09-01,9227,"Orellana"
"3298",22,2010-10-01,9377,"Orellana"
"3299",22,2010-11-01,9515,"Orellana"
"3300",22,2010-12-01,9522,"Orellana"
"3301",22,2011-01-01,9597,"Orellana"
"3302",22,2011-02-01,9890,"Orellana"
"3303",22,2011-03-01,10113,"Orellana"
"3304",22,2011-04-01,10415,"Orellana"
"3305",22,2011-05-01,11048,"Orellana"
"3306",22,2011-06-01,11232,"Orellana"
"3307",22,2011-07-01,11334,"Orellana"
"3308",22,2011-08-01,11408,"Orellana"
"3309",22,2011-09-01,11701,"Orellana"
"3310",22,2011-10-01,11990,"Orellana"
"3311",22,2011-11-01,12246,"Orellana"
"3312",22,2011-12-01,12228,"Orellana"
"3313",22,2012-01-01,12175,"Orellana"
"3314",22,2012-02-01,12517,"Orellana"
"3315",22,2012-03-01,12871,"Orellana"
"3316",22,2012-04-01,13041,"Orellana"
"3317",22,2012-05-01,13261,"Orellana"
"3318",22,2012-06-01,13427,"Orellana"
"3319",22,2012-07-01,13527,"Orellana"
"3320",22,2012-08-01,13616,"Orellana"
"3321",22,2012-09-01,13851,"Orellana"
"3322",22,2012-10-01,14205,"Orellana"
"3323",22,2012-11-01,14269,"Orellana"
"3324",22,2012-12-01,14254,"Orellana"
"3325",22,2013-01-01,15682,"Orellana"
"3326",22,2013-02-01,16564,"Orellana"
"3327",22,2013-03-01,17399,"Orellana"
"3328",22,2013-04-01,17596,"Orellana"
"3329",22,2013-05-01,17684,"Orellana"
"3330",22,2013-06-01,17872,"Orellana"
"3331",22,2013-07-01,17973,"Orellana"
"3332",22,2013-08-01,18066,"Orellana"
"3333",22,2013-09-01,18207,"Orellana"
"3334",22,2013-10-01,18694,"Orellana"
"3335",22,2013-11-01,18749,"Orellana"
"3336",22,2013-12-01,18150,"Orellana"
"3337",22,2014-01-01,18127,"Orellana"
"3338",22,2014-02-01,18741,"Orellana"
"3339",22,2014-03-01,18936,"Orellana"
"3340",22,2014-04-01,19139,"Orellana"
"3341",22,2014-05-01,18905,"Orellana"
"3342",22,2014-06-01,19074,"Orellana"
"3343",22,2014-07-01,19117,"Orellana"
"3344",22,2014-08-01,19252,"Orellana"
"3345",22,2014-09-01,19342,"Orellana"
"3346",22,2014-10-01,19480,"Orellana"
"3347",22,2014-11-01,19925,"Orellana"
"3348",22,2014-12-01,19658,"Orellana"
"3349",22,2015-01-01,19416,"Orellana"
"3350",22,2015-02-01,19327,"Orellana"
"3351",22,2015-03-01,19433,"Orellana"
"3352",22,2015-04-01,19430,"Orellana"
"3353",22,2015-05-01,19220,"Orellana"
"3354",22,2015-06-01,17719,"Orellana"
"3355",22,2015-07-01,16781,"Orellana"
"3356",22,2015-08-01,16732,"Orellana"
"3357",22,2015-09-01,16591,"Orellana"
"3358",22,2015-10-01,16258,"Orellana"
"3359",22,2015-11-01,15700,"Orellana"
"3360",22,2015-12-01,15313,"Orellana"
"3361",22,2016-01-01,14721,"Orellana"
"3362",22,2016-02-01,14766,"Orellana"
"3363",22,2016-03-01,14709,"Orellana"
"3364",22,2016-04-01,14588,"Orellana"
"3365",22,2016-05-01,14543,"Orellana"
"3366",22,2016-06-01,14513,"Orellana"
"3367",22,2016-07-01,14524,"Orellana"
"3368",22,2016-08-01,14575,"Orellana"
"3369",22,2016-09-01,14625,"Orellana"
"3370",22,2016-10-01,14734,"Orellana"
"3371",22,2016-11-01,14838,"Orellana"
"3372",22,2016-12-01,14910,"Orellana"
"3373",22,2017-01-01,14816,"Orellana"
"3374",22,2017-02-01,14807,"Orellana"
"3375",22,2017-03-01,15029,"Orellana"
"3376",22,2017-04-01,15015,"Orellana"
"3377",22,2017-05-01,15028,"Orellana"
"3378",22,2017-06-01,15060,"Orellana"
"3379",22,2017-07-01,14897,"Orellana"
"3380",22,2017-08-01,15155,"Orellana"
"3381",22,2017-09-01,15346,"Orellana"
"3382",22,2017-10-01,15496,"Orellana"
"3383",22,2017-11-01,15613,"Orellana"
"3384",22,2017-12-01,15707,"Orellana"
"3385",22,2018-01-01,15707,"Orellana"
"3386",22,2018-02-01,15784,"Orellana"
"3387",22,2018-03-01,15767,"Orellana"
"3388",22,2018-04-01,15938,"Orellana"
"3389",22,2018-05-01,15947,"Orellana"
"3390",22,2018-06-01,16141,"Orellana"
"3391",22,2018-07-01,16249,"Orellana"
"3392",22,2018-08-01,16419,"Orellana"
"3393",22,2018-09-01,16558,"Orellana"
"3394",22,2018-10-01,16874,"Orellana"
